source,target,weight,roiInfo
644788121,5813082276,7,"{""LX(R)"": {""pre"": 4, ""post"": 4}, ""LAL(R)"": {""pre"": 4, ""post"": 4}, ""LAL(-GA)(R)"": {""pre"": 4, ""post"": 4}, ""INP"": {""pre"": 3, ""post"": 3}, ""CRE(R)"": {""pre"": 3, ""post"": 3}, ""CRE(-ROB,-RUB)(R)"": {""pre"": 3, ""post"": 3}}"
663787020,664814903,10,"{""SNP(R)"": {""pre"": 7, ""post"": 7}, ""SLP(R)"": {""pre"": 7, ""post"": 7}, ""dACA(R)"": {""pre"": 1, ""post"": 1}, ""MB(+ACA)(R)"": {""pre"": 1, ""post"": 1}, ""INP"": {""pre"": 1, ""post"": 1}, ""SCL(R)"": {""pre"": 1, ""post"": 1}, ""LH(R)"": {""pre"": 2, ""post"": 2}}"
664814903,663787020,10,"{""SNP(R)"": {""pre"": 8, ""post"": 8}, ""SLP(R)"": {""pre"": 8, ""post"": 8}, ""dACA(R)"": {""pre"": 4, ""post"": 4}, ""MB(+ACA)(R)"": {""pre"": 4, ""post"": 4}, ""INP"": {""pre"": 2, ""post"": 2}, ""SCL(R)"": {""pre"": 2, ""post"": 2}}"
664814903,5813063239,3,"{""SNP(R)"": {""pre"": 3, ""post"": 3}, ""SLP(R)"": {""pre"": 3, ""post"": 3}, ""dACA(R)"": {""pre"": 2, ""post"": 2}, ""MB(+ACA)(R)"": {""pre"": 2, ""post"": 2}}"
668876945,700235813,3,"{""SNP(R)"": {""pre"": 3, ""post"": 3}, ""SLP(R)"": {""pre"": 3, ""post"": 3}}"
668876945,735073668,4,"{""SNP(R)"": {""pre"": 3, ""post"": 3}, ""SLP(R)"": {""pre"": 3, ""post"": 3}}"
669649730,730006122,3,"{""VMNP"": {""pre"": 1, ""post"": 1}, ""SPS(R)"": {""pre"": 1, ""post"": 1}, ""SNP(R)"": {""pre"": 1, ""post"": 1}, ""SIP(R)"": {""pre"": 1, ""post"": 1}, ""LX(R)"": {""pre"": 1, ""post"": 1}, ""LAL(R)"": {""pre"": 1, ""post"": 1}, ""LAL(-GA)(R)"": {""pre"": 1, ""post"": 1}}"
669649730,735488299,8,"{""VMNP"": {""pre"": 5, ""post"": 5}, ""IPS(R)"": {""pre"": 4, ""post"": 4}, ""SPS(R)"": {""pre"": 1, ""post"": 1}, ""LX(R)"": {""pre"": 2, ""post"": 2}, ""LAL(R)"": {""pre"": 2, ""post"": 2}, ""LAL(-GA)(R)"": {""pre"": 2, ""post"": 2}, ""INP"": {""pre"": 1, ""post"": 1}, ""CRE(R)"": {""pre"": 1, ""post"": 1}, ""CRE(-ROB,-RUB)(R)"": {""pre"": 1, ""post"": 1}}"
669649730,801283077,6,"{""LX(R)"": {""pre"": 4, ""post"": 4}, ""LAL(R)"": {""pre"": 4, ""post"": 4}, ""LAL(-GA)(R)"": {""pre"": 4, ""post"": 4}, ""SNP(R)"": {""pre"": 2, ""post"": 2}, ""SMP(R)"": {""pre"": 1, ""post"": 1}, ""SIP(R)"": {""pre"": 1, ""post"": 1}}"
669649730,951670988,10,"{""LX(R)"": {""pre"": 8, ""post"": 8}, ""LAL(R)"": {""pre"": 8, ""post"": 8}, ""LAL(-GA)(R)"": {""pre"": 8, ""post"": 8}, ""INP"": {""pre"": 2, ""post"": 2}, ""CRE(R)"": {""pre"": 2, ""post"": 2}, ""CRE(-ROB,-RUB)(R)"": {""pre"": 2, ""post"": 2}}"
669649730,952374245,8,"{""LX(R)"": {""pre"": 4, ""post"": 4}, ""LAL(R)"": {""pre"": 4, ""post"": 4}, ""LAL(-GA)(R)"": {""pre"": 4, ""post"": 4}, ""INP"": {""pre"": 4, ""post"": 4}, ""CRE(R)"": {""pre"": 4, ""post"": 4}, ""CRE(-ROB,-RUB)(R)"": {""pre"": 4, ""post"": 4}}"
669649730,1011611587,11,"{""LX(R)"": {""pre"": 7, ""post"": 7}, ""LAL(R)"": {""pre"": 7, ""post"": 7}, ""LAL(-GA)(R)"": {""pre"": 7, ""post"": 7}, ""INP"": {""pre"": 4, ""post"": 4}, ""CRE(R)"": {""pre"": 4, ""post"": 4}, ""CRE(-ROB,-RUB)(R)"": {""pre"": 4, ""post"": 4}}"
669649730,1076159832,29,"{""LX(R)"": {""pre"": 29, ""post"": 29}, ""LAL(R)"": {""pre"": 29, ""post"": 29}, ""LAL(-GA)(R)"": {""pre"": 29, ""post"": 29}}"
669649730,1107561814,65,"{""LX(R)"": {""pre"": 46, ""post"": 47}, ""LAL(R)"": {""pre"": 46, ""post"": 47}, ""LAL(-GA)(R)"": {""pre"": 46, ""post"": 47}, ""INP"": {""pre"": 19, ""post"": 18}, ""CRE(R)"": {""pre"": 19, ""post"": 18}, ""CRE(-ROB,-RUB)(R)"": {""pre"": 19, ""post"": 18}}"
669649730,1138579549,38,"{""INP"": {""pre"": 19, ""post"": 19}, ""CRE(R)"": {""pre"": 19, ""post"": 19}, ""CRE(-ROB,-RUB)(R)"": {""pre"": 19, ""post"": 19}, ""VMNP"": {""pre"": 2, ""post"": 2}, ""SPS(R)"": {""pre"": 2, ""post"": 2}, ""LX(R)"": {""pre"": 17, ""post"": 17}, ""LAL(R)"": {""pre"": 17, ""post"": 17}, ""LAL(-GA)(R)"": {""pre"": 17, ""post"": 17}}"
669649730,1138587910,47,"{""LX(R)"": {""pre"": 38, ""post"": 38}, ""LAL(R)"": {""pre"": 38, ""post"": 38}, ""LAL(-GA)(R)"": {""pre"": 38, ""post"": 38}, ""INP"": {""pre"": 9, ""post"": 9}, ""CRE(R)"": {""pre"": 9, ""post"": 9}, ""CRE(-ROB,-RUB)(R)"": {""pre"": 9, ""post"": 9}}"
669649730,1201296549,3,"{""LX(R)"": {""pre"": 3, ""post"": 3}, ""LAL(R)"": {""pre"": 3, ""post"": 3}, ""LAL(-GA)(R)"": {""pre"": 3, ""post"": 3}}"
669649730,1232038141,35,"{""LX(R)"": {""pre"": 19, ""post"": 20}, ""LAL(R)"": {""pre"": 19, ""post"": 20}, ""LAL(-GA)(R)"": {""pre"": 19, ""post"": 20}, ""INP"": {""pre"": 14, ""post"": 13}, ""CRE(R)"": {""pre"": 14, ""post"": 13}, ""CRE(-ROB,-RUB)(R)"": {""pre"": 14, ""post"": 13}, ""VMNP"": {""pre"": 2, ""post"": 2}, ""SPS(R)"": {""pre"": 2, ""post"": 2}}"
669649730,1323402830,26,"{""INP"": {""pre"": 7, ""post"": 7}, ""CRE(R)"": {""pre"": 7, ""post"": 7}, ""CRE(-ROB,-RUB)(R)"": {""pre"": 7, ""post"": 7}, ""LX(R)"": {""pre"": 16, ""post"": 16}, ""LAL(R)"": {""pre"": 16, ""post"": 16}, ""LAL(-GA)(R)"": {""pre"": 16, ""post"": 16}, ""VMNP"": {""pre"": 3, ""post"": 3}, ""EPA(R)"": {""pre"": 3, ""post"": 3}}"
669649730,1325133618,12,"{""LX(R)"": {""pre"": 9, ""post"": 9}, ""LAL(R)"": {""pre"": 9, ""post"": 9}, ""LAL(-GA)(R)"": {""pre"": 9, ""post"": 9}, ""INP"": {""pre"": 3, ""post"": 3}, ""CRE(R)"": {""pre"": 3, ""post"": 3}, ""CRE(-ROB,-RUB)(R)"": {""pre"": 3, ""post"": 3}}"
669649730,1388223120,8,"{""LX(R)"": {""pre"": 3, ""post"": 3}, ""LAL(R)"": {""pre"": 3, ""post"": 3}, ""LAL(-GA)(R)"": {""pre"": 3, ""post"": 3}, ""INP"": {""pre"": 5, ""post"": 5}, ""CRE(R)"": {""pre"": 5, ""post"": 5}, ""CRE(-ROB,-RUB)(R)"": {""pre"": 5, ""post"": 5}}"
669649730,1419909152,11,"{""LX(R)"": {""pre"": 6, ""post"": 7}, ""LAL(R)"": {""pre"": 6, ""post"": 7}, ""LAL(-GA)(R)"": {""pre"": 6, ""post"": 7}, ""INP"": {""pre"": 4, ""post"": 3}, ""CRE(R)"": {""pre"": 4, ""post"": 3}, ""CRE(-ROB,-RUB)(R)"": {""pre"": 4, ""post"": 3}, ""SNP(R)"": {""pre"": 1, ""post"": 1}, ""SIP(R)"": {""pre"": 1, ""post"": 1}}"
669649730,1448929233,18,"{""LX(R)"": {""pre"": 18, ""post"": 18}, ""LAL(R)"": {""pre"": 18, ""post"": 18}, ""LAL(-GA)(R)"": {""pre"": 18, ""post"": 18}}"
669649730,1449606569,12,"{""LX(R)"": {""pre"": 8, ""post"": 8}, ""LAL(R)"": {""pre"": 8, ""post"": 8}, ""LAL(-GA)(R)"": {""pre"": 8, ""post"": 8}, ""INP"": {""pre"": 4, ""post"": 4}, ""CRE(R)"": {""pre"": 4, ""post"": 4}, ""CRE(-ROB,-RUB)(R)"": {""pre"": 4, ""post"": 4}}"
669649730,1510294245,11,"{""INP"": {""pre"": 3, ""post"": 3}, ""CRE(R)"": {""pre"": 3, ""post"": 3}, ""CRE(-ROB,-RUB)(R)"": {""pre"": 3, ""post"": 3}, ""LX(R)"": {""pre"": 6, ""post"": 6}, ""LAL(R)"": {""pre"": 6, ""post"": 6}, ""LAL(-GA)(R)"": {""pre"": 6, ""post"": 6}, ""SNP(R)"": {""pre"": 2, ""post"": 2}, ""SMP(R)"": {""pre"": 2, ""post"": 2}}"
669649730,1541359136,12,"{""LX(R)"": {""pre"": 12, ""post"": 12}, ""LAL(R)"": {""pre"": 12, ""post"": 12}, ""LAL(-GA)(R)"": {""pre"": 12, ""post"": 12}}"
669649730,1542024630,3,"{""LX(R)"": {""pre"": 2, ""post"": 2}, ""LAL(R)"": {""pre"": 2, ""post"": 2}, ""LAL(-GA)(R)"": {""pre"": 2, ""post"": 2}, ""VMNP"": {""pre"": 1, ""post"": 1}, ""EPA(R)"": {""pre"": 1, ""post"": 1}}"
669649730,1543410489,45,"{""LX(R)"": {""pre"": 36, ""post"": 36}, ""LAL(R)"": {""pre"": 36, ""post"": 36}, ""LAL(-GA)(R)"": {""pre"": 36, ""post"": 36}, ""VMNP"": {""pre"": 9, ""post"": 9}, ""EPA(R)"": {""pre"": 2, ""post"": 2}, ""SPS(R)"": {""pre"": 7, ""post"": 7}}"
669649730,1543747434,46,"{""LX(R)"": {""pre"": 25, ""post"": 25}, ""LAL(R)"": {""pre"": 25, ""post"": 25}, ""LAL(-GA)(R)"": {""pre"": 25, ""post"": 25}, ""VMNP"": {""pre"": 16, ""post"": 16}, ""IPS(R)"": {""pre"": 7, ""post"": 7}, ""SPS(R)"": {""pre"": 4, ""post"": 4}, ""VLNP(R)"": {""pre"": 2, ""post"": 2}, ""WED(R)"": {""pre"": 2, ""post"": 2}, ""EPA(R)"": {""pre"": 5, ""post"": 5}, ""INP"": {""pre"": 3, ""post"": 3}, ""CRE(R)"": {""pre"": 3, ""post"": 3}, ""CRE(-ROB,-RUB)(R)"": {""pre"": 3, ""post"": 3}}"
669649730,5812982711,3,"{""LX(R)"": {""pre"": 2, ""post"": 2}, ""LAL(R)"": {""pre"": 2, ""post"": 2}, ""LAL(-GA)(R)"": {""pre"": 2, ""post"": 2}, ""SNP(R)"": {""pre"": 1, ""post"": 1}, ""SMP(R)"": {""pre"": 1, ""post"": 1}}"
669649730,5812983825,3,"{""LX(R)"": {""pre"": 3, ""post"": 3}, ""LAL(R)"": {""pre"": 3, ""post"": 3}, ""LAL(-GA)(R)"": {""pre"": 3, ""post"": 3}}"
669649730,5813041237,3,"{""SNP(R)"": {""pre"": 1, ""post"": 1}, ""SIP(R)"": {""pre"": 1, ""post"": 1}, ""LX(R)"": {""pre"": 2, ""post"": 2}, ""LAL(R)"": {""pre"": 2, ""post"": 2}, ""LAL(-GA)(R)"": {""pre"": 2, ""post"": 2}}"
669649730,5813054857,3,"{""LX(R)"": {""pre"": 3, ""post"": 3}, ""LAL(R)"": {""pre"": 3, ""post"": 3}, ""LAL(-GA)(R)"": {""pre"": 3, ""post"": 3}}"
670915068,577473231,3,"{""SNP(R)"": {""pre"": 3, ""post"": 3}, ""SLP(R)"": {""pre"": 3, ""post"": 3}}"
671255587,670915068,4,"{""SNP(R)"": {""pre"": 4, ""post"": 4}, ""SLP(R)"": {""pre"": 4, ""post"": 4}}"
671255587,700235813,15,"{""SNP(R)"": {""pre"": 13, ""post"": 13}, ""SLP(R)"": {""pre"": 13, ""post"": 13}, ""VLNP(R)"": {""pre"": 2, ""post"": 2}, ""AVLP(R)"": {""pre"": 2, ""post"": 2}}"
671600919,671255587,4,"{""VLNP(R)"": {""pre"": 1, ""post"": 1}, ""AVLP(R)"": {""pre"": 1, ""post"": 1}, ""SNP(R)"": {""pre"": 3, ""post"": 3}, ""SLP(R)"": {""pre"": 3, ""post"": 3}}"
674446014,544038123,3,"{""SNP(R)"": {""pre"": 2, ""post"": 2}, ""SMP(R)"": {""pre"": 2, ""post"": 2}, ""LX(R)"": {""pre"": 1, ""post"": 1}, ""LAL(R)"": {""pre"": 1, ""post"": 1}, ""LAL(-GA)(R)"": {""pre"": 1, ""post"": 1}}"
674446014,608922563,5,"{""SNP(R)"": {""pre"": 5, ""post"": 5}, ""SMP(R)"": {""pre"": 5, ""post"": 5}}"
674446014,676133767,3,"{""LX(R)"": {""pre"": 2, ""post"": 2}, ""LAL(R)"": {""pre"": 2, ""post"": 2}, ""LAL(-GA)(R)"": {""pre"": 2, ""post"": 2}, ""SNP(R)"": {""pre"": 1, ""post"": 1}, ""SMP(R)"": {""pre"": 1, ""post"": 1}}"
674446014,862010850,3,"{""LX(R)"": {""pre"": 3, ""post"": 3}, ""LAL(R)"": {""pre"": 3, ""post"": 3}, ""LAL(-GA)(R)"": {""pre"": 3, ""post"": 3}}"
674446014,1014802430,3,"{""LX(R)"": {""pre"": 3, ""post"": 3}, ""LAL(R)"": {""pre"": 3, ""post"": 3}, ""LAL(-GA)(R)"": {""pre"": 3, ""post"": 3}}"
674446014,1107561814,4,"{""LX(R)"": {""pre"": 4, ""post"": 4}, ""LAL(R)"": {""pre"": 4, ""post"": 4}, ""LAL(-GA)(R)"": {""pre"": 4, ""post"": 4}}"
674446014,1139265826,17,"{""LX(R)"": {""pre"": 17, ""post"": 17}, ""LAL(R)"": {""pre"": 17, ""post"": 17}, ""LAL(-GA)(R)"": {""pre"": 17, ""post"": 17}}"
674446014,1140249804,9,"{""LX(R)"": {""pre"": 9, ""post"": 9}, ""LAL(R)"": {""pre"": 9, ""post"": 9}, ""LAL(-GA)(R)"": {""pre"": 9, ""post"": 9}}"
674446014,1231044615,7,"{""LX(R)"": {""pre"": 7, ""post"": 7}, ""LAL(R)"": {""pre"": 7, ""post"": 7}, ""LAL(-GA)(R)"": {""pre"": 7, ""post"": 7}}"
674446014,1262360335,3,"{""LX(R)"": {""pre"": 3, ""post"": 3}, ""LAL(R)"": {""pre"": 3, ""post"": 3}, ""LAL(-GA)(R)"": {""pre"": 3, ""post"": 3}}"
674446014,1386849677,3,"{""LX(R)"": {""pre"": 3, ""post"": 3}, ""LAL(R)"": {""pre"": 3, ""post"": 3}, ""LAL(-GA)(R)"": {""pre"": 3, ""post"": 3}}"
674446014,1417889456,22,"{""LX(R)"": {""pre"": 22, ""post"": 22}, ""LAL(R)"": {""pre"": 22, ""post"": 22}, ""LAL(-GA)(R)"": {""pre"": 22, ""post"": 22}}"
674446014,1419909152,60,"{""SNP(R)"": {""pre"": 15, ""post"": 15}, ""SMP(R)"": {""pre"": 7, ""post"": 7}, ""LX(R)"": {""pre"": 45, ""post"": 45}, ""LAL(R)"": {""pre"": 45, ""post"": 45}, ""LAL(-GA)(R)"": {""pre"": 45, ""post"": 45}, ""SIP(R)"": {""pre"": 8, ""post"": 8}}"
674446014,1448591766,48,"{""LX(R)"": {""pre"": 48, ""post"": 48}, ""LAL(R)"": {""pre"": 48, ""post"": 48}, ""LAL(-GA)(R)"": {""pre"": 48, ""post"": 48}}"
674446014,1541359136,8,"{""LX(R)"": {""pre"": 8, ""post"": 8}, ""LAL(R)"": {""pre"": 8, ""post"": 8}, ""LAL(-GA)(R)"": {""pre"": 8, ""post"": 8}}"
674446014,1572390197,7,"{""LX(R)"": {""pre"": 7, ""post"": 7}, ""LAL(R)"": {""pre"": 7, ""post"": 7}, ""LAL(-GA)(R)"": {""pre"": 7, ""post"": 7}}"
674446014,1572744091,23,"{""LX(R)"": {""pre"": 23, ""post"": 23}, ""LAL(R)"": {""pre"": 23, ""post"": 23}, ""LAL(-GA)(R)"": {""pre"": 23, ""post"": 23}}"
674446014,1573037636,7,"{""LX(R)"": {""pre"": 7, ""post"": 7}, ""LAL(R)"": {""pre"": 7, ""post"": 7}, ""LAL(-GA)(R)"": {""pre"": 7, ""post"": 7}}"
674446014,1603757560,6,"{""LX(R)"": {""pre"": 6, ""post"": 6}, ""LAL(R)"": {""pre"": 6, ""post"": 6}, ""LAL(-GA)(R)"": {""pre"": 6, ""post"": 6}}"
674446014,1652837969,5,"{""LX(R)"": {""pre"": 5, ""post"": 5}, ""LAL(R)"": {""pre"": 5, ""post"": 5}, ""LAL(-GA)(R)"": {""pre"": 5, ""post"": 5}}"
674446014,1728942250,3,"{""LX(R)"": {""pre"": 3, ""post"": 3}, ""LAL(R)"": {""pre"": 3, ""post"": 3}, ""LAL(-GA)(R)"": {""pre"": 3, ""post"": 3}}"
674446014,1729602536,3,"{""LX(R)"": {""pre"": 3, ""post"": 3}, ""LAL(R)"": {""pre"": 3, ""post"": 3}, ""LAL(-GA)(R)"": {""pre"": 3, ""post"": 3}}"
674446014,2097928626,5,"{""LX(R)"": {""pre"": 5, ""post"": 5}, ""LAL(R)"": {""pre"": 5, ""post"": 5}, ""LAL(-GA)(R)"": {""pre"": 5, ""post"": 5}}"
674446014,5813035477,6,"{""LX(R)"": {""pre"": 6, ""post"": 6}, ""LAL(R)"": {""pre"": 6, ""post"": 6}, ""LAL(-GA)(R)"": {""pre"": 6, ""post"": 6}}"
674446014,5813042961,14,"{""LX(R)"": {""pre"": 14, ""post"": 14}, ""LAL(R)"": {""pre"": 14, ""post"": 14}, ""LAL(-GA)(R)"": {""pre"": 14, ""post"": 14}}"
674446014,5813043629,7,"{""LX(R)"": {""pre"": 7, ""post"": 7}, ""LAL(R)"": {""pre"": 7, ""post"": 7}, ""LAL(-GA)(R)"": {""pre"": 7, ""post"": 7}}"
674446014,5813049870,40,"{""LX(R)"": {""pre"": 40, ""post"": 40}, ""LAL(R)"": {""pre"": 40, ""post"": 40}, ""LAL(-GA)(R)"": {""pre"": 40, ""post"": 40}}"
674446014,5813069496,6,"{""LX(R)"": {""pre"": 6, ""post"": 6}, ""LAL(R)"": {""pre"": 6, ""post"": 6}, ""LAL(-GA)(R)"": {""pre"": 6, ""post"": 6}}"
674446014,5813075030,9,"{""LX(R)"": {""pre"": 9, ""post"": 9}, ""LAL(R)"": {""pre"": 9, ""post"": 9}, ""LAL(-GA)(R)"": {""pre"": 9, ""post"": 9}}"
675166212,455500416,4,"{""SNP(R)"": {""pre"": 3, ""post"": 3}, ""SMP(R)"": {""pre"": 3, ""post"": 3}}"
675166212,543821838,10,"{""SNP(L)"": {""pre"": 5, ""post"": 5}, ""SMP(L)"": {""pre"": 5, ""post"": 5}, ""VLNP(R)"": {""pre"": 1, ""post"": 1}, ""AOTU(R)"": {""pre"": 1, ""post"": 1}, ""SNP(R)"": {""pre"": 4, ""post"": 4}, ""SMP(R)"": {""pre"": 4, ""post"": 4}}"
675166212,5813022548,5,"{""VLNP(R)"": {""pre"": 5, ""post"": 5}, ""AOTU(R)"": {""pre"": 5, ""post"": 5}}"
676133767,674446014,3,"{""LX(R)"": {""pre"": 3, ""post"": 3}, ""LAL(R)"": {""pre"": 3, ""post"": 3}, ""LAL(-GA)(R)"": {""pre"": 3, ""post"": 3}}"
676133767,801283077,3,"{""LX(R)"": {""pre"": 3, ""post"": 3}, ""LAL(R)"": {""pre"": 3, ""post"": 3}, ""LAL(-GA)(R)"": {""pre"": 3, ""post"": 3}}"
676133767,862010850,5,"{""LX(R)"": {""pre"": 5, ""post"": 5}, ""LAL(R)"": {""pre"": 5, ""post"": 5}, ""LAL(-GA)(R)"": {""pre"": 5, ""post"": 5}}"
676133767,1016506999,3,"{""LX(R)"": {""pre"": 3, ""post"": 3}, ""LAL(R)"": {""pre"": 3, ""post"": 3}, ""LAL(-GA)(R)"": {""pre"": 3, ""post"": 3}}"
676133767,1107561814,5,"{""LX(R)"": {""pre"": 5, ""post"": 5}, ""LAL(R)"": {""pre"": 5, ""post"": 5}, ""LAL(-GA)(R)"": {""pre"": 5, ""post"": 5}}"
676133767,1139265826,11,"{""LX(R)"": {""pre"": 11, ""post"": 11}, ""LAL(R)"": {""pre"": 11, ""post"": 11}, ""LAL(-GA)(R)"": {""pre"": 11, ""post"": 11}}"
676133767,1140249804,6,"{""LX(R)"": {""pre"": 6, ""post"": 6}, ""LAL(R)"": {""pre"": 6, ""post"": 6}, ""LAL(-GA)(R)"": {""pre"": 6, ""post"": 6}}"
676133767,1231044615,13,"{""LX(R)"": {""pre"": 13, ""post"": 13}, ""LAL(R)"": {""pre"": 13, ""post"": 13}, ""LAL(-GA)(R)"": {""pre"": 13, ""post"": 13}}"
676133767,1417889456,18,"{""LX(R)"": {""pre"": 18, ""post"": 18}, ""LAL(R)"": {""pre"": 18, ""post"": 18}, ""LAL(-GA)(R)"": {""pre"": 18, ""post"": 18}}"
676133767,1419909152,43,"{""LX(R)"": {""pre"": 41, ""post"": 41}, ""LAL(R)"": {""pre"": 41, ""post"": 41}, ""LAL(-GA)(R)"": {""pre"": 41, ""post"": 41}, ""SNP(R)"": {""pre"": 2, ""post"": 2}, ""SMP(R)"": {""pre"": 1, ""post"": 1}, ""SIP(R)"": {""pre"": 1, ""post"": 1}}"
676133767,1448591766,73,"{""LX(R)"": {""pre"": 73, ""post"": 73}, ""LAL(R)"": {""pre"": 73, ""post"": 73}, ""LAL(-GA)(R)"": {""pre"": 73, ""post"": 73}}"
676133767,1479622707,10,"{""LX(R)"": {""pre"": 10, ""post"": 10}, ""LAL(R)"": {""pre"": 10, ""post"": 10}, ""LAL(-GA)(R)"": {""pre"": 10, ""post"": 10}}"
676133767,1541359136,12,"{""LX(R)"": {""pre"": 12, ""post"": 12}, ""LAL(R)"": {""pre"": 12, ""post"": 12}, ""LAL(-GA)(R)"": {""pre"": 12, ""post"": 12}}"
676133767,1572744091,19,"{""LX(R)"": {""pre"": 19, ""post"": 19}, ""LAL(R)"": {""pre"": 19, ""post"": 19}, ""LAL(-GA)(R)"": {""pre"": 19, ""post"": 19}}"
676133767,1573037636,6,"{""LX(R)"": {""pre"": 6, ""post"": 6}, ""LAL(R)"": {""pre"": 6, ""post"": 6}, ""LAL(-GA)(R)"": {""pre"": 6, ""post"": 6}}"
676133767,1598663076,3,"{""LX(R)"": {""pre"": 3, ""post"": 3}, ""LAL(R)"": {""pre"": 3, ""post"": 3}, ""LAL(-GA)(R)"": {""pre"": 3, ""post"": 3}}"
676133767,1652837969,7,"{""LX(R)"": {""pre"": 7, ""post"": 7}, ""LAL(R)"": {""pre"": 7, ""post"": 7}, ""LAL(-GA)(R)"": {""pre"": 7, ""post"": 7}}"
676133767,1667865817,7,"{""LX(R)"": {""pre"": 7, ""post"": 7}, ""LAL(R)"": {""pre"": 7, ""post"": 7}, ""LAL(-GA)(R)"": {""pre"": 7, ""post"": 7}}"
676133767,1667886676,3,"{""LX(R)"": {""pre"": 3, ""post"": 3}, ""LAL(R)"": {""pre"": 3, ""post"": 3}, ""LAL(-GA)(R)"": {""pre"": 3, ""post"": 3}}"
676133767,1728942250,3,"{""LX(R)"": {""pre"": 3, ""post"": 3}, ""LAL(R)"": {""pre"": 3, ""post"": 3}, ""LAL(-GA)(R)"": {""pre"": 3, ""post"": 3}}"
676133767,2097928626,6,"{""LX(R)"": {""pre"": 6, ""post"": 6}, ""LAL(R)"": {""pre"": 6, ""post"": 6}, ""LAL(-GA)(R)"": {""pre"": 6, ""post"": 6}}"
676133767,5812991668,11,"{""SNP(R)"": {""pre"": 11, ""post"": 11}, ""SIP(R)"": {""pre"": 11, ""post"": 11}}"
676133767,5813035477,4,"{""LX(R)"": {""pre"": 4, ""post"": 4}, ""LAL(R)"": {""pre"": 4, ""post"": 4}, ""LAL(-GA)(R)"": {""pre"": 4, ""post"": 4}}"
676133767,5813042961,17,"{""LX(R)"": {""pre"": 17, ""post"": 17}, ""LAL(R)"": {""pre"": 17, ""post"": 17}, ""LAL(-GA)(R)"": {""pre"": 17, ""post"": 17}}"
676133767,5813043629,8,"{""LX(R)"": {""pre"": 8, ""post"": 8}, ""LAL(R)"": {""pre"": 8, ""post"": 8}, ""LAL(-GA)(R)"": {""pre"": 8, ""post"": 8}}"
676133767,5813049870,37,"{""LX(R)"": {""pre"": 37, ""post"": 37}, ""LAL(R)"": {""pre"": 37, ""post"": 37}, ""LAL(-GA)(R)"": {""pre"": 37, ""post"": 37}}"
676133767,5813054857,3,"{""LX(R)"": {""pre"": 3, ""post"": 3}, ""LAL(R)"": {""pre"": 3, ""post"": 3}, ""LAL(-GA)(R)"": {""pre"": 3, ""post"": 3}}"
676133767,5813069496,5,"{""LX(R)"": {""pre"": 5, ""post"": 5}, ""LAL(R)"": {""pre"": 5, ""post"": 5}, ""LAL(-GA)(R)"": {""pre"": 5, ""post"": 5}}"
698565676,698569832,8,"{""VMNP"": {""pre"": 3, ""post"": 3}, ""VES(R)"": {""pre"": 3, ""post"": 3}, ""INP"": {""pre"": 1, ""post"": 1}, ""SCL(R)"": {""pre"": 1, ""post"": 1}, ""mALT(R)"": {""pre"": 1, ""post"": 1}, ""AL(R)"": {""pre"": 1, ""post"": 1}, ""AL-VP5(R)"": {""pre"": 1, ""post"": 1}, ""PENP"": {""pre"": 2, ""post"": 2}, ""SAD"": {""pre"": 2, ""post"": 2}, ""SAD(-AMMC)"": {""pre"": 2, ""post"": 2}}"
698565676,729608317,7,"{""AL(R)"": {""pre"": 3, ""post"": 3}, ""AL-VP5(R)"": {""pre"": 2, ""post"": 1}, ""INP"": {""pre"": 1, ""post"": 1}, ""SCL(R)"": {""pre"": 1, ""post"": 1}, ""GNG"": {""pre"": 2, ""post"": 2}, ""mALT(R)"": {""pre"": 1, ""post"": 1}}"
698569832,698565676,5,"{""VMNP"": {""pre"": 1, ""post"": 1}, ""VES(R)"": {""pre"": 1, ""post"": 1}, ""mALT(R)"": {""pre"": 3, ""post"": 3}, ""INP"": {""pre"": 1, ""post"": 1}, ""SCL(R)"": {""pre"": 1, ""post"": 1}}"
698569832,729608317,3,"{""PENP"": {""pre"": 1, ""post"": 1}, ""SAD"": {""pre"": 1, ""post"": 1}, ""SAD(-AMMC)"": {""pre"": 1, ""post"": 1}, ""AL(R)"": {""pre"": 2, ""post"": 2}, ""AL-VP1l(R)"": {""pre"": 1, ""post"": 1}}"
698569832,1670969318,4,"{""AL(R)"": {""pre"": 3, ""post"": 3}, ""AL-VP2(R)"": {""pre"": 3, ""post"": 3}, ""VMNP"": {""pre"": 1, ""post"": 1}, ""VES(R)"": {""pre"": 1, ""post"": 1}}"
698569832,1974846717,6,"{""mALT(R)"": {""pre"": 4, ""post"": 4}, ""SNP(R)"": {""pre"": 1, ""post"": 1}, ""SMP(R)"": {""pre"": 1, ""post"": 1}, ""AL(R)"": {""pre"": 1, ""post"": 1}}"
700002191,544038123,3,"{""SNP(R)"": {""pre"": 2, ""post"": 2}, ""SMP(R)"": {""pre"": 2, ""post"": 2}, ""LX(R)"": {""pre"": 1, ""post"": 1}, ""LAL(R)"": {""pre"": 1, ""post"": 1}, ""LAL(-GA)(R)"": {""pre"": 1, ""post"": 1}}"
700002191,825822254,3,"{""SNP(R)"": {""pre"": 3, ""post"": 3}, ""SIP(R)"": {""pre"": 2, ""post"": 2}, ""SMP(R)"": {""pre"": 1, ""post"": 1}}"
