source,target,weight,roiInfo
5813047192,361955275,3,"{""LH(R)"": {""pre"": 1, ""post"": 1}, ""SNP(R)"": {""pre"": 2, ""post"": 2}, ""SLP(R)"": {""pre"": 2, ""post"": 2}}"
5813047192,421641859,14,"{""SNP(R)"": {""pre"": 10, ""post"": 10}, ""SLP(R)"": {""pre"": 10, ""post"": 10}, ""LH(R)"": {""pre"": 4, ""post"": 4}}"
5813047192,425471220,4,"{""SNP(R)"": {""pre"": 2, ""post"": 2}, ""SLP(R)"": {""pre"": 2, ""post"": 2}, ""LH(R)"": {""pre"": 2, ""post"": 2}}"
5813047192,455746581,5,"{""SNP(R)"": {""pre"": 3, ""post"": 3}, ""SLP(R)"": {""pre"": 3, ""post"": 3}, ""LH(R)"": {""pre"": 2, ""post"": 2}}"
5813047192,480590566,7,"{""LH(R)"": {""pre"": 7, ""post"": 7}}"
5813047192,486850582,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
5813047192,510317265,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
5813047192,549521047,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
5813047192,573346324,6,"{""LH(R)"": {""pre"": 6, ""post"": 6}}"
5813047192,672960748,4,"{""LH(R)"": {""pre"": 1, ""post"": 1}, ""SNP(R)"": {""pre"": 3, ""post"": 3}, ""SLP(R)"": {""pre"": 3, ""post"": 3}}"
5813047192,675800901,7,"{""LH(R)"": {""pre"": 7, ""post"": 7}}"
5813047192,5813013203,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
5813047192,5813061564,8,"{""LH(R)"": {""pre"": 6, ""post"": 6}, ""SNP(R)"": {""pre"": 2, ""post"": 2}, ""SLP(R)"": {""pre"": 2, ""post"": 2}}"
5813047192,5813129453,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
5813047212,327499164,29,"{""SNP(R)"": {""pre"": 6, ""post"": 6}, ""SLP(R)"": {""pre"": 6, ""post"": 6}, ""LH(R)"": {""pre"": 23, ""post"": 23}}"
5813047212,330268940,3,"{""SNP(R)"": {""pre"": 2, ""post"": 2}, ""SLP(R)"": {""pre"": 2, ""post"": 2}, ""LH(R)"": {""pre"": 1, ""post"": 1}}"
5813047212,388924424,6,"{""LH(R)"": {""pre"": 6, ""post"": 6}}"
5813047212,390223560,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
5813047212,417204354,8,"{""LH(R)"": {""pre"": 8, ""post"": 8}}"
5813047212,421641859,5,"{""SNP(R)"": {""pre"": 4, ""post"": 4}, ""SLP(R)"": {""pre"": 4, ""post"": 4}, ""LH(R)"": {""pre"": 1, ""post"": 1}}"
5813047212,424706955,3,"{""SNP(R)"": {""pre"": 3, ""post"": 3}, ""SLP(R)"": {""pre"": 3, ""post"": 3}}"
5813047212,456083341,4,"{""LH(R)"": {""pre"": 4, ""post"": 4}}"
5813047212,480590566,6,"{""LH(R)"": {""pre"": 6, ""post"": 6}}"
5813047212,487144598,22,"{""SNP(R)"": {""pre"": 1, ""post"": 1}, ""SLP(R)"": {""pre"": 1, ""post"": 1}, ""LH(R)"": {""pre"": 21, ""post"": 21}}"
5813047212,513357277,6,"{""LH(R)"": {""pre"": 3, ""post"": 3}, ""SNP(R)"": {""pre"": 3, ""post"": 3}, ""SLP(R)"": {""pre"": 3, ""post"": 3}}"
5813047212,543679473,6,"{""LH(R)"": {""pre"": 6, ""post"": 6}}"
5813047212,549521047,10,"{""LH(R)"": {""pre"": 10, ""post"": 10}}"
5813047212,580547055,3,"{""SNP(R)"": {""pre"": 1, ""post"": 1}, ""SLP(R)"": {""pre"": 1, ""post"": 1}, ""LH(R)"": {""pre"": 2, ""post"": 2}}"
5813047212,636789034,4,"{""LH(R)"": {""pre"": 4, ""post"": 4}}"
5813047212,668485522,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
5813047212,696126258,9,"{""LH(R)"": {""pre"": 9, ""post"": 9}}"
5813047212,762263004,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
5813047212,947462997,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
5813047212,947795335,4,"{""SNP(R)"": {""pre"": 4, ""post"": 4}, ""SLP(R)"": {""pre"": 4, ""post"": 4}}"
5813047212,5813048297,4,"{""LH(R)"": {""pre"": 2, ""post"": 2}, ""SNP(R)"": {""pre"": 2, ""post"": 2}, ""SLP(R)"": {""pre"": 2, ""post"": 2}}"
5813047222,580244333,3,"{""SNP(R)"": {""pre"": 2, ""post"": 2}, ""SLP(R)"": {""pre"": 2, ""post"": 2}}"
5813047255,330604760,6,"{""SNP(R)"": {""pre"": 6, ""post"": 6}, ""SLP(R)"": {""pre"": 6, ""post"": 6}}"
5813047255,517458316,3,"{""SNP(R)"": {""pre"": 3, ""post"": 3}, ""SLP(R)"": {""pre"": 3, ""post"": 3}}"
5813047407,295798962,3,"{""SNP(R)"": {""pre"": 1, ""post"": 1}, ""SLP(R)"": {""pre"": 1, ""post"": 1}, ""LH(R)"": {""pre"": 2, ""post"": 2}}"
5813047407,327499164,49,"{""LH(R)"": {""pre"": 35, ""post"": 34}, ""SNP(R)"": {""pre"": 14, ""post"": 15}, ""SLP(R)"": {""pre"": 14, ""post"": 15}}"
5813047407,329581637,13,"{""LH(R)"": {""pre"": 6, ""post"": 5}, ""SNP(R)"": {""pre"": 7, ""post"": 8}, ""SLP(R)"": {""pre"": 7, ""post"": 8}}"
5813047407,330268940,3,"{""SNP(R)"": {""pre"": 2, ""post"": 2}, ""SLP(R)"": {""pre"": 2, ""post"": 2}, ""LH(R)"": {""pre"": 1, ""post"": 1}}"
5813047407,360254511,9,"{""SNP(R)"": {""pre"": 9, ""post"": 9}, ""SLP(R)"": {""pre"": 9, ""post"": 9}}"
5813047407,361259770,6,"{""SNP(R)"": {""pre"": 5, ""post"": 5}, ""SLP(R)"": {""pre"": 5, ""post"": 5}, ""LH(R)"": {""pre"": 1, ""post"": 1}}"
5813047407,361959852,14,"{""SNP(R)"": {""pre"": 12, ""post"": 12}, ""SLP(R)"": {""pre"": 12, ""post"": 12}, ""LH(R)"": {""pre"": 2, ""post"": 2}}"
5813047407,391954490,3,"{""SNP(R)"": {""pre"": 3, ""post"": 3}, ""SLP(R)"": {""pre"": 3, ""post"": 3}}"
5813047407,424706955,23,"{""LH(R)"": {""pre"": 7, ""post"": 7}, ""SNP(R)"": {""pre"": 16, ""post"": 16}, ""SLP(R)"": {""pre"": 16, ""post"": 16}}"
5813047407,449910491,6,"{""SNP(R)"": {""pre"": 6, ""post"": 5}, ""SLP(R)"": {""pre"": 6, ""post"": 5}, ""LH(R)"": {""post"": 1}}"
5813047407,452651021,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
5813047407,480590566,6,"{""LH(R)"": {""pre"": 6, ""post"": 6}}"
5813047407,480945354,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
5813047407,482680447,46,"{""SNP(R)"": {""pre"": 28, ""post"": 28}, ""SLP(R)"": {""pre"": 28, ""post"": 28}, ""LH(R)"": {""pre"": 18, ""post"": 18}}"
5813047407,544012081,12,"{""SNP(R)"": {""pre"": 9, ""post"": 8}, ""SLP(R)"": {""pre"": 9, ""post"": 8}, ""LH(R)"": {""pre"": 3, ""post"": 4}}"
5813047407,544361987,5,"{""LH(R)"": {""pre"": 4, ""post"": 4}, ""SNP(R)"": {""pre"": 1, ""post"": 1}, ""SLP(R)"": {""pre"": 1, ""post"": 1}}"
5813047407,573350770,5,"{""SNP(R)"": {""pre"": 5, ""post"": 5}, ""SLP(R)"": {""pre"": 5, ""post"": 5}}"
5813047407,604398262,4,"{""SNP(R)"": {""pre"": 3, ""post"": 3}, ""SLP(R)"": {""pre"": 3, ""post"": 3}, ""LH(R)"": {""pre"": 1, ""post"": 1}}"
5813047407,605391864,4,"{""SNP(R)"": {""pre"": 2, ""post"": 2}, ""SLP(R)"": {""pre"": 2, ""post"": 2}, ""LH(R)"": {""pre"": 2, ""post"": 2}}"
5813047407,607104768,5,"{""LH(R)"": {""pre"": 2, ""post"": 2}, ""SNP(R)"": {""pre"": 3, ""post"": 3}, ""SLP(R)"": {""pre"": 3, ""post"": 3}}"
5813047407,607787481,4,"{""SNP(R)"": {""pre"": 3, ""post"": 3}, ""SLP(R)"": {""pre"": 3, ""post"": 3}, ""LH(R)"": {""pre"": 1, ""post"": 1}}"
5813047407,638136190,10,"{""SNP(R)"": {""pre"": 10, ""post"": 10}, ""SLP(R)"": {""pre"": 10, ""post"": 10}}"
5813047407,667486204,6,"{""LH(R)"": {""pre"": 6, ""post"": 6}}"
5813047407,669852092,24,"{""LH(R)"": {""pre"": 16, ""post"": 15}, ""SNP(R)"": {""pre"": 8, ""post"": 9}, ""SLP(R)"": {""pre"": 8, ""post"": 9}}"
5813047407,672960748,6,"{""SNP(R)"": {""pre"": 4, ""post"": 3}, ""SLP(R)"": {""pre"": 4, ""post"": 3}, ""LH(R)"": {""pre"": 2, ""post"": 3}}"
5813047407,673302212,9,"{""SNP(R)"": {""pre"": 9, ""post"": 9}, ""SLP(R)"": {""pre"": 9, ""post"": 9}}"
5813047407,697476780,5,"{""SNP(R)"": {""pre"": 5, ""post"": 5}, ""SLP(R)"": {""pre"": 5, ""post"": 5}}"
5813047407,698180927,3,"{""LH(R)"": {""pre"": 1, ""post"": 1}, ""SNP(R)"": {""pre"": 2, ""post"": 2}, ""SLP(R)"": {""pre"": 2, ""post"": 2}}"
5813047407,700210227,5,"{""LH(R)"": {""pre"": 4, ""post"": 4}, ""SNP(R)"": {""pre"": 1, ""post"": 1}, ""SLP(R)"": {""pre"": 1, ""post"": 1}}"
5813047407,793677224,3,"{""SNP(R)"": {""pre"": 1, ""post"": 1}, ""SLP(R)"": {""pre"": 1, ""post"": 1}, ""LH(R)"": {""pre"": 2, ""post"": 2}}"
5813047407,818888010,4,"{""SNP(R)"": {""pre"": 4, ""post"": 4}, ""SLP(R)"": {""pre"": 4, ""post"": 4}}"
5813047407,856408517,3,"{""SNP(R)"": {""pre"": 2, ""post"": 2}, ""SLP(R)"": {""pre"": 2, ""post"": 2}, ""LH(R)"": {""pre"": 1, ""post"": 1}}"
5813047407,946814479,3,"{""SNP(R)"": {""pre"": 3, ""post"": 3}, ""SLP(R)"": {""pre"": 3, ""post"": 3}}"
5813047407,947795335,3,"{""SNP(R)"": {""pre"": 3, ""post"": 3}, ""SLP(R)"": {""pre"": 3, ""post"": 3}}"
5813047407,5812980824,3,"{""LH(R)"": {""pre"": 1, ""post"": 1}, ""SNP(R)"": {""pre"": 2, ""post"": 2}, ""SLP(R)"": {""pre"": 2, ""post"": 2}}"
5813047407,5813035183,4,"{""SNP(R)"": {""pre"": 3, ""post"": 3}, ""SLP(R)"": {""pre"": 3, ""post"": 3}, ""LH(R)"": {""pre"": 1, ""post"": 1}}"
5813047407,5813049920,3,"{""LH(R)"": {""pre"": 1, ""post"": 1}, ""SNP(R)"": {""pre"": 2, ""post"": 2}, ""SLP(R)"": {""pre"": 2, ""post"": 2}}"
5813047683,357224041,10,"{""INP"": {""pre"": 7, ""post"": 7}, ""SCL(R)"": {""pre"": 7, ""post"": 7}, ""VLNP(R)"": {""pre"": 3, ""post"": 3}, ""PLP(R)"": {""pre"": 3, ""post"": 3}}"
5813047683,392368893,6,"{""SNP(R)"": {""pre"": 3, ""post"": 3}, ""SMP(R)"": {""pre"": 3, ""post"": 3}, ""VLNP(R)"": {""pre"": 2, ""post"": 2}, ""PLP(R)"": {""pre"": 2, ""post"": 2}, ""INP"": {""pre"": 1, ""post"": 1}, ""SCL(R)"": {""pre"": 1, ""post"": 1}}"
5813047683,480590566,17,"{""LH(R)"": {""pre"": 2, ""post"": 2}, ""INP"": {""pre"": 7, ""post"": 7}, ""SCL(R)"": {""pre"": 7, ""post"": 7}, ""VLNP(R)"": {""pre"": 5, ""post"": 5}, ""PLP(R)"": {""pre"": 5, ""post"": 5}, ""SNP(R)"": {""pre"": 3, ""post"": 3}, ""SMP(R)"": {""pre"": 3, ""post"": 3}}"
5813047683,541373868,3,"{""VLNP(R)"": {""pre"": 3, ""post"": 3}, ""PLP(R)"": {""pre"": 3, ""post"": 3}}"
5813047683,574378463,6,"{""VLNP(R)"": {""pre"": 3, ""post"": 2}, ""PLP(R)"": {""pre"": 3, ""post"": 2}, ""LH(R)"": {""pre"": 3, ""post"": 4}}"
5813047683,574382779,5,"{""LH(R)"": {""pre"": 2, ""post"": 2}, ""VLNP(R)"": {""pre"": 3, ""post"": 3}, ""PLP(R)"": {""pre"": 3, ""post"": 3}}"
5813047683,580547055,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
5813047683,602476655,3,"{""VLNP(R)"": {""pre"": 2, ""post"": 2}, ""PLP(R)"": {""pre"": 2, ""post"": 2}, ""INP"": {""pre"": 1, ""post"": 1}, ""SCL(R)"": {""pre"": 1, ""post"": 1}}"
5813047683,604070461,12,"{""VLNP(R)"": {""pre"": 6, ""post"": 6}, ""PLP(R)"": {""pre"": 6, ""post"": 6}, ""INP"": {""pre"": 6, ""post"": 6}, ""SCL(R)"": {""pre"": 6, ""post"": 6}}"
5813047683,607212413,4,"{""SNP(R)"": {""pre"": 4, ""post"": 4}, ""SMP(R)"": {""pre"": 4, ""post"": 4}}"
5813047683,610601810,104,"{""SNP(R)"": {""pre"": 12, ""post"": 13}, ""SMP(R)"": {""pre"": 12, ""post"": 12}, ""INP"": {""pre"": 10, ""post"": 9}, ""SCL(R)"": {""pre"": 8, ""post"": 8}, ""VLNP(R)"": {""pre"": 64, ""post"": 64}, ""PLP(R)"": {""pre"": 64, ""post"": 64}, ""LH(R)"": {""pre"": 5, ""post"": 5}, ""LX(R)"": {""pre"": 13, ""post"": 13}, ""LAL(R)"": {""pre"": 13, ""post"": 13}, ""LAL(-GA)(R)"": {""pre"": 13, ""post"": 13}, ""CRE(R)"": {""pre"": 2, ""post"": 1}, ""CRE(-ROB,-RUB)(R)"": {""pre"": 2, ""post"": 1}, ""SIP(R)"": {""post"": 1}}"
5813047683,664824047,3,"{""INP"": {""pre"": 3, ""post"": 3}, ""SCL(R)"": {""pre"": 3, ""post"": 3}}"
5813047683,667486204,5,"{""VLNP(R)"": {""pre"": 5, ""post"": 5}, ""PLP(R)"": {""pre"": 5, ""post"": 5}}"
5813047683,667827599,3,"{""VLNP(R)"": {""pre"": 2, ""post"": 2}, ""PLP(R)"": {""pre"": 2, ""post"": 2}, ""INP"": {""pre"": 1, ""post"": 1}, ""SCL(R)"": {""pre"": 1, ""post"": 1}}"
5813047683,694126781,5,"{""INP"": {""pre"": 1, ""post"": 1}, ""SCL(R)"": {""pre"": 1, ""post"": 1}, ""VLNP(R)"": {""pre"": 4, ""post"": 4}, ""PLP(R)"": {""pre"": 4, ""post"": 4}}"
5813047683,695798021,8,"{""VLNP(R)"": {""pre"": 5, ""post"": 4}, ""PLP(R)"": {""pre"": 5, ""post"": 4}, ""INP"": {""pre"": 3, ""post"": 4}, ""SCL(R)"": {""pre"": 3, ""post"": 4}}"
5813047683,727527845,13,"{""VLNP(R)"": {""pre"": 6, ""post"": 6}, ""PLP(R)"": {""pre"": 6, ""post"": 6}, ""INP"": {""pre"": 7, ""post"": 7}, ""SCL(R)"": {""pre"": 7, ""post"": 7}}"
5813047683,728205616,3,"{""VLNP(R)"": {""pre"": 2, ""post"": 2}, ""PLP(R)"": {""pre"": 2, ""post"": 2}, ""INP"": {""pre"": 1, ""post"": 1}, ""SCL(R)"": {""pre"": 1, ""post"": 1}}"
5813047683,758239379,10,"{""VLNP(R)"": {""pre"": 10, ""post"": 10}, ""PLP(R)"": {""pre"": 10, ""post"": 10}}"
5813047683,759585675,5,"{""VLNP(R)"": {""pre"": 4, ""post"": 4}, ""PLP(R)"": {""pre"": 4, ""post"": 4}, ""INP"": {""pre"": 1, ""post"": 1}, ""SCL(R)"": {""pre"": 1, ""post"": 1}}"
5813047683,763731153,12,"{""VLNP(R)"": {""pre"": 8, ""post"": 8}, ""PLP(R)"": {""pre"": 8, ""post"": 8}, ""LH(R)"": {""pre"": 4, ""post"": 4}}"
5813047683,764409134,23,"{""LH(R)"": {""pre"": 4, ""post"": 4}, ""VLNP(R)"": {""pre"": 19, ""post"": 19}, ""PLP(R)"": {""pre"": 19, ""post"": 19}}"
5813047683,787563949,5,"{""VLNP(R)"": {""pre"": 4, ""post"": 4}, ""WED(R)"": {""pre"": 3, ""post"": 3}, ""PLP(R)"": {""pre"": 1, ""post"": 1}, ""VMNP"": {""pre"": 1, ""post"": 1}, ""SPS(R)"": {""pre"": 1, ""post"": 1}}"
5813047683,822005494,5,"{""VLNP(R)"": {""pre"": 5, ""post"": 5}, ""PLP(R)"": {""pre"": 5, ""post"": 5}}"
5813047683,881329648,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
5813047683,886130319,10,"{""LH(R)"": {""pre"": 2, ""post"": 2}, ""VLNP(R)"": {""pre"": 7, ""post"": 6}, ""PLP(R)"": {""pre"": 7, ""post"": 6}, ""INP"": {""pre"": 1, ""post"": 2}, ""SCL(R)"": {""pre"": 1, ""post"": 2}}"
5813047683,912045178,3,"{""INP"": {""pre"": 3, ""post"": 3}, ""SCL(R)"": {""pre"": 3, ""post"": 3}}"
5813047683,917450071,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
5813047683,5813014218,6,"{""VLNP(R)"": {""pre"": 5, ""post"": 5}, ""PLP(R)"": {""pre"": 5, ""post"": 5}, ""INP"": {""pre"": 1, ""post"": 1}, ""SCL(R)"": {""pre"": 1, ""post"": 1}}"
5813047683,5813016450,5,"{""VLNP(R)"": {""pre"": 5, ""post"": 5}, ""PLP(R)"": {""pre"": 5, ""post"": 5}}"
5813047683,5813022150,4,"{""VLNP(R)"": {""pre"": 2, ""post"": 2}, ""PLP(R)"": {""pre"": 2, ""post"": 2}, ""INP"": {""pre"": 2, ""post"": 2}, ""SCL(R)"": {""pre"": 2, ""post"": 2}}"
5813047683,5813041244,22,"{""VLNP(R)"": {""pre"": 16, ""post"": 16}, ""PLP(R)"": {""pre"": 16, ""post"": 16}, ""INP"": {""pre"": 6, ""post"": 6}, ""SCL(R)"": {""pre"": 6, ""post"": 6}}"
5813047683,5813064406,12,"{""VLNP(R)"": {""pre"": 12, ""post"": 12}, ""PLP(R)"": {""pre"": 12, ""post"": 12}}"
5813047774,514068564,14,"{""SNP(R)"": {""pre"": 11, ""post"": 11}, ""SLP(R)"": {""pre"": 9, ""post"": 9}, ""dACA(R)"": {""pre"": 2, ""post"": 2}, ""MB(+ACA)(R)"": {""pre"": 3, ""post"": 3}, ""MB(R)"": {""pre"": 1, ""post"": 1}, ""CA(R)"": {""pre"": 1, ""post"": 1}, ""INP"": {""pre"": 2, ""post"": 2}, ""SCL(R)"": {""pre"": 2, ""post"": 2}, ""SMP(R)"": {""pre"": 2, ""post"": 2}}"
5813047774,602476655,5,"{""SNP(R)"": {""pre"": 3, ""post"": 3}, ""SLP(R)"": {""pre"": 3, ""post"": 3}, ""dACA(R)"": {""pre"": 1, ""post"": 1}, ""MB(+ACA)(R)"": {""pre"": 3, ""post"": 3}, ""MB(R)"": {""pre"": 2, ""post"": 2}, ""CA(R)"": {""pre"": 2, ""post"": 2}}"
5813047774,604070461,5,"{""SNP(R)"": {""pre"": 3, ""post"": 3}, ""SLP(R)"": {""pre"": 3, ""post"": 3}, ""dACA(R)"": {""pre"": 1, ""post"": 1}, ""MB(+ACA)(R)"": {""pre"": 1, ""post"": 1}, ""VLNP(R)"": {""pre"": 2, ""post"": 2}, ""PLP(R)"": {""pre"": 2, ""post"": 2}}"
5813047774,633097828,25,"{""SNP(R)"": {""pre"": 15, ""post"": 15}, ""SLP(R)"": {""pre"": 15, ""post"": 15}, ""dACA(R)"": {""pre"": 5, ""post"": 5}, ""MB(+ACA)(R)"": {""pre"": 5, ""post"": 5}, ""INP"": {""pre"": 3, ""post"": 3}, ""SCL(R)"": {""pre"": 3, ""post"": 3}, ""VLNP(R)"": {""pre"": 7, ""post"": 7}, ""PLP(R)"": {""pre"": 7, ""post"": 7}}"
5813047774,633793553,6,"{""SNP(R)"": {""pre"": 4, ""post"": 4}, ""SLP(R)"": {""pre"": 3, ""post"": 3}, ""dACA(R)"": {""pre"": 1, ""post"": 1}, ""MB(+ACA)(R)"": {""pre"": 1, ""post"": 1}, ""SMP(R)"": {""pre"": 1, ""post"": 1}, ""INP"": {""pre"": 1, ""post"": 1}, ""SCL(R)"": {""pre"": 1, ""post"": 1}, ""VLNP(R)"": {""pre"": 1, ""post"": 1}, ""PLP(R)"": {""pre"": 1, ""post"": 1}}"
5813047774,694472338,3,"{""VLNP(R)"": {""pre"": 2, ""post"": 2}, ""PLP(R)"": {""pre"": 2, ""post"": 2}, ""SNP(R)"": {""pre"": 1, ""post"": 1}, ""SLP(R)"": {""pre"": 1, ""post"": 1}, ""dACA(R)"": {""pre"": 1, ""post"": 1}, ""MB(+ACA)(R)"": {""pre"": 1, ""post"": 1}}"
5813047774,5813108084,3,"{""SNP(R)"": {""pre"": 1, ""post"": 1}, ""SLP(R)"": {""pre"": 1, ""post"": 1}, ""VLNP(R)"": {""pre"": 2, ""post"": 2}, ""PLP(R)"": {""pre"": 2, ""post"": 2}}"
5813048099,392636270,3,"{""SNP(R)"": {""pre"": 3, ""post"": 3}, ""SLP(R)"": {""pre"": 3, ""post"": 3}}"
5813048297,295798962,6,"{""LH(R)"": {""pre"": 6, ""post"": 6}}"
5813048297,327499164,4,"{""SNP(R)"": {""pre"": 3, ""post"": 3}, ""SLP(R)"": {""pre"": 3, ""post"": 3}, ""LH(R)"": {""pre"": 1, ""post"": 1}}"
5813048297,360578907,4,"{""LH(R)"": {""pre"": 4, ""post"": 4}}"
5813048297,360914617,4,"{""SNP(R)"": {""pre"": 4, ""post"": 4}, ""SLP(R)"": {""pre"": 4, ""post"": 4}}"
5813048297,480590566,5,"{""LH(R)"": {""pre"": 5, ""post"": 5}}"
5813048297,511262901,3,"{""SNP(R)"": {""pre"": 3, ""post"": 3}, ""SLP(R)"": {""pre"": 3, ""post"": 3}}"
5813048297,513357277,11,"{""SNP(R)"": {""pre"": 11, ""post"": 11}, ""SLP(R)"": {""pre"": 11, ""post"": 11}}"
5813048297,578151363,3,"{""SNP(R)"": {""pre"": 3, ""post"": 3}, ""SLP(R)"": {""pre"": 3, ""post"": 3}}"
5813048297,730882970,3,"{""SNP(R)"": {""pre"": 3, ""post"": 3}, ""SLP(R)"": {""pre"": 3, ""post"": 3}}"
5813048297,5813062781,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
5813048298,297921527,10,"{""LH(R)"": {""pre"": 10, ""post"": 10}}"
5813048298,328543014,13,"{""LH(R)"": {""pre"": 13, ""post"": 13}}"
5813048298,329206270,4,"{""LH(R)"": {""pre"": 4, ""post"": 4}}"
5813048298,329211098,6,"{""LH(R)"": {""pre"": 6, ""post"": 6}}"
5813048298,359555689,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
5813048298,359905678,9,"{""LH(R)"": {""pre"": 9, ""post"": 9}}"
5813048298,360238069,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
5813048298,360578457,19,"{""LH(R)"": {""pre"": 19, ""post"": 19}}"
5813048298,391945237,8,"{""LH(R)"": {""pre"": 8, ""post"": 8}}"
5813048298,391958379,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
5813048298,392645639,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
5813048298,419543946,4,"{""LH(R)"": {""pre"": 4, ""post"": 4}}"
5813048298,419548541,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
5813048298,419884922,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
5813048298,420594200,7,"{""LH(R)"": {""pre"": 7, ""post"": 7}}"
5813048298,420956213,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
5813048298,422312019,5,"{""LH(R)"": {""pre"": 5, ""post"": 5}}"
5813048298,423684795,5,"{""LH(R)"": {""pre"": 5, ""post"": 5}}"
5813048298,449227486,4,"{""LH(R)"": {""pre"": 4, ""post"": 4}}"
5813048298,451308547,5,"{""LH(R)"": {""pre"": 5, ""post"": 5}}"
5813048298,452655734,6,"{""LH(R)"": {""pre"": 6, ""post"": 6}}"
5813048298,453009665,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
5813048298,456427965,4,"{""LH(R)"": {""pre"": 4, ""post"": 4}}"
5813048298,480577646,6,"{""LH(R)"": {""pre"": 6, ""post"": 6}}"
5813048298,483354202,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
5813048298,510943286,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
5813048298,517458316,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
5813048298,541615964,12,"{""LH(R)"": {""pre"": 12, ""post"": 12}}"
5813048298,542634516,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
5813048298,572988717,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
5813048298,573329304,6,"{""LH(R)"": {""pre"": 6, ""post"": 6}}"
5813048298,574364525,6,"{""LH(R)"": {""pre"": 6, ""post"": 6}}"
5813048298,604022763,6,"{""LH(R)"": {""pre"": 6, ""post"": 6}}"
5813048298,604705430,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
5813048298,634712940,24,"{""LH(R)"": {""pre"": 24, ""post"": 24}}"
5813048298,636434899,13,"{""LH(R)"": {""pre"": 13, ""post"": 13}}"
5813048298,636798093,5,"{""LH(R)"": {""pre"": 5, ""post"": 5}}"
5813048298,637121971,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
5813048298,665735597,13,"{""LH(R)"": {""pre"": 13, ""post"": 13}}"
5813048298,665747387,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
5813048298,668485522,6,"{""LH(R)"": {""pre"": 6, ""post"": 6}}"
5813048298,696772937,9,"{""LH(R)"": {""pre"": 9, ""post"": 9}}"
5813048298,696795331,4,"{""LH(R)"": {""pre"": 4, ""post"": 4}}"
5813048298,697456597,10,"{""LH(R)"": {""pre"": 10, ""post"": 10}}"
5813048298,699178922,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
5813048298,727808408,9,"{""LH(R)"": {""pre"": 9, ""post"": 9}}"
5813048298,728483069,5,"{""LH(R)"": {""pre"": 5, ""post"": 5}}"
5813048298,728483249,4,"{""LH(R)"": {""pre"": 4, ""post"": 4}}"
5813048298,729867427,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
5813048298,730537677,34,"{""LH(R)"": {""pre"": 34, ""post"": 34}}"
5813048298,759888036,7,"{""LH(R)"": {""pre"": 7, ""post"": 7}}"
5813048298,793677224,10,"{""LH(R)"": {""pre"": 10, ""post"": 10}}"
5813048298,819895218,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
5813048298,822289778,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
5813048298,852293337,4,"{""LH(R)"": {""pre"": 4, ""post"": 4}}"
5813048298,5812980039,4,"{""LH(R)"": {""pre"": 4, ""post"": 4}}"
5813048298,5813010284,4,"{""LH(R)"": {""pre"": 4, ""post"": 4}}"
5813048298,5813010591,4,"{""LH(R)"": {""pre"": 4, ""post"": 4}}"
5813048298,5813011299,4,"{""LH(R)"": {""pre"": 4, ""post"": 4}}"
5813048298,5813057662,4,"{""LH(R)"": {""pre"": 4, ""post"": 4}}"
5813048298,5813087621,5,"{""LH(R)"": {""pre"": 5, ""post"": 5}}"
5813048298,5813129453,3,"{""LH(R)"": {""pre"": 3, ""post"": 3}}"
5813048298,5901193788,12,"{""LH(R)"": {""pre"": 12, ""post"": 12}}"
